robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
11,0,0,0.14285714285714285,1,1.0,8,0.5,0.75,6,6,3,1,0,0.8,5,4,10,0.1,0.5,0.5025522324442344,0.8562629880336659,0.41292030586398554,0.8182570708519857,0.6015971059215018,0.9070553993317854,0.8562887049565682,0.8648056968037805,1.0,0.8333333333333334,0.0
12,0,0,0.1111111111111111,1,1.0,11,1.0,0.7272727272727273,8,8,4,2,0,0.07692307692307693,1,13,13,0.16666666666666666,0,0.34081023510286756,0.8735723154634869,0.573905473542968,0.8301709345895945,0.41803707984978705,0.7601710239409598,0.8294116177967413,0.8260363386522184,0.5625,0,0.0
13,0,0,0.3333333333333333,2,0.6666666666666666,4,0.4444444444444444,0.6666666666666666,4,4,3,3,0,0.5,3,6,8,0.3,0.8,0.5666501743576629,0.9540936009494935,0.7196009407285491,0.8688715787711779,0.5932465278214046,0.9477774551510705,0.879206433288815,0.9313700058297272,0.25,0.5,0.0
14,0,0,0.16666666666666666,3,0.8333333333333334,20,0.3939393939393939,0.5416666666666666,14,13,11,2,0,0.5454545454545454,11,6,26,0.08,0.08695652173913043,0.5405141189211413,0.9049702595862574,0.7592587323156657,0.9561522018172296,0.23218645939713864,0.9531754948690243,0.946732453901831,0.9417556660588694,0.5357142857142857,0.07142857142857142,0.0
15,0.2,1,0.3076923076923077,4,0.8235294117647058,14,0.37254901960784315,0.8235294117647058,18,14,0,0,0,0.17647058823529413,3,17,19,0.0,1.0,0.6763325590981039,0.8750277504014118,0.27794059020808476,0.8970490594485255,0.5238868990257629,0.926498033627592,0.9095951902107798,0.9015920495435366,0,0,0.0
16,0,0,0.16666666666666666,1,1.0,6,0.4,0.8333333333333334,6,5,1,2,0,0.8,5,4,8,0.4,0,0.9588272860960219,0.8411388760583796,0.372863175378465,0.9161086302660136,0.6283245721509656,0.7693312497410366,0.9222623057415422,0.8524514742537449,0.5833333333333334,0.5,0.0
17,0,0,0.2727272727272727,3,0.7142857142857143,10,0.5714285714285714,0.5714285714285714,9,8,6,1,0,0.5714285714285714,4,7,16,0.06666666666666667,0,0.739213737057352,0.9510431180511636,0.6980218525205794,0.8802322928934917,0.5698113495404897,0.8970328779281437,0.8343329554038007,0.9149251908951762,1.0,0.4444444444444444,0.0
18,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,1,0,0.3333333333333333,1,3,3,0.3333333333333333,0,0.7195158054750272,0.8365423266336922,0.5741194675475343,0.7957335601106217,0.773731577398172,0.5259835871818946,0.7463142420899244,0.737341562463315,1.0,0,0.0
19,0,0,0.125,2,0.9545454545454546,21,0.4444444444444444,0.7272727272727273,18,16,5,0,0,0.6666666666666666,6,9,24,0.0,0.09523809523809523,0.2485778581722443,0.9336612581611601,0.608176462029512,0.8101362947387034,0.6839276174539151,0.8892503518617152,0.8477322570484775,0.8868987516667659,0,0,0.0
20,0,0,0.125,2,0.9545454545454546,21,0.46153846153846156,0.7727272727272727,19,17,4,1,0,0.3076923076923077,4,13,24,0.1,0.2727272727272727,0.6411297351049162,0.8734152469314187,0.16085574493264057,0.95985620407295,0.5562503083742271,0.9441548663313271,0.9385713632160276,0.9336716536425351,1.0,0,0.0
21,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,3,0,0.3333333333333333,1,3,3,1.0,0,0.8131481013072801,0.6427578057716175,0.7367985983751744,0.5,0.8177271467958882,0.5690814300772019,0.5993592427938724,0.57162547451487,0.5,0,0.3592965522111842
22,0,0,0.25,1,1.0,4,0.6,0.5,3,2,2,2,0,0.4,5,2,6,0.2857142857142857,0,0.5446081950921253,0.934979141843115,0.2253060502989473,0.8607234581989643,0.10894611827048659,0.5239368976821491,0.8575065800525629,0.8216621597555812,0.6666666666666666,0.3333333333333333,0.0
23,0.125,1,0.3157894736842105,6,0.6923076923076923,18,0.25925925925925924,0.46153846153846156,17,12,10,2,0,0.75,12,9,28,0.10526315789473684,0,0.440837996338831,0.858038132761545,0.6706581296340705,0.8603276041229047,0.458905109222702,0.941243689136997,0.9200746131235694,0.8938137118127547,0.5294117647058824,0.23529411764705882,0.0
24,0,0,0.2,1,1.0,5,1.0,1.0,6,5,0,2,0,0.14285714285714285,7,1,7,0.6666666666666666,0,0.32993151419786365,0.8991967942882704,0.33931197036127486,0.8851284608557218,0.630260064724337,0.6363944845551122,0.7955688601350854,0.8315519522557049,0.5833333333333334,0.3333333333333333,0.0
25,0,0,0,0,0,0,1.0,0,0,0,0,2,0,1.0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,1.0,1,0,0,1.0,0,0,0,1,4,0,0.5,1,2,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,1.0,3,0.0,0,0.6666666666666666,0,2,0,1,0,0,0.6666666666666666,3,2,4,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0
28,0.25,1,0.36363636363636365,4,0.6428571428571429,9,0.48484848484848486,0.5714285714285714,12,8,3,0,0,0.2727272727272727,3,11,16,0.0,0.4,0.37966037061366387,0.9159535967995733,0.4747124219718595,0.8846512469289597,0.4926423962020161,0.8827246204244183,0.7492976048363871,0.895491669663771,0,0,0.0
29,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.5233794412077263,0.8553738915760313,0.4674830588608991,0.8779806713332401,0.5008737715682361,0.949879308295054,0.8851668580865512,0.902991188452129,0,0,0.0
30,0,0,1.0,1,0,0,1.0,0,0,0,1,2,0,0.5,2,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0.6666666666666666,2,0.5,1,1.0,0,0,0,3,4,0,0.25,4,1,4,0.4,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0.35294117647058826,6,0.6086956521739131,14,0.3125,0.5217391304347826,18,12,6,1,0,0.8,10,8,25,0.1,0.45454545454545453,0.6622350273272513,0.957017991488017,0.6705638938512604,0.8599135804998392,0.37567653816247787,0.8215338973243936,0.8595294276172133,0.8954938241574886,1.0,0.2222222222222222,0.0
33,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,1,4,4,0.0,0,0.712668425970268,0.8102199459538689,0.8752238845030295,0.9381274223117846,0.2699495144127138,0.9642673719190068,0.9280915339173044,0.9233329366648093,0,0,0.0
34,0,0,0.0625,1,1.0,21,0.38333333333333336,0.8095238095238095,18,17,4,2,0,0.4166666666666667,12,5,23,0.18181818181818182,0,0.3807610500622425,0.8977883651419218,0.7608067404993832,0.9316537952183797,0.7440515616757482,0.9180878499677511,0.8559252989136534,0.9168758358004693,0.5277777777777778,0.2777777777777778,0.0
35,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,2,0,0.2,5,1,5,0.6666666666666666,0,0.8253198519406055,0.5,0.48283591707770446,0.8519692861447399,0.323439252227976,0.6724262959004511,0.8951843850629501,0.6948947032168905,0.625,0.25,0.0
36,0,0,0.16666666666666666,1,1.0,6,0.4444444444444444,0.6666666666666666,4,4,3,2,0,0.5,3,6,8,0.2,0,0.38119953698486464,0.5529271834755061,0.24399499995239796,0.9514498539854757,0.4066272230043582,0.9475530440940695,0.8011954022228039,0.8836363162840457,0.625,0,0.0
37,0,0,1.0,1,0,0,1.0,0,1,0,0,0,0,0.5,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0.25,1,1.0,4,0.5,0.5,2,2,3,2,0,0.75,4,3,6,0.2,0,0.5531262793309171,0.9709836381857581,0.8044538908774206,0.5762648676802913,0.48180498259592774,0.6673749490037624,0.8853991562601653,0.8182815915778847,0.75,0.5,0.36311705408800715
39,0.125,1,0.2631578947368421,5,0.7307692307692307,19,0.6363636363636364,0.38461538461538464,15,10,12,1,0,0.36363636363636365,11,4,28,0.043478260869565216,0.6153846153846154,0.4406269404269231,0.9291733695404661,0.7526990609214668,0.9519266512447762,0.2524750479806967,0.9704444381424432,0.8111557116020693,0.9533407339117409,1.0,0.06666666666666667,0.0
40,0,0,0.4166666666666667,5,0.5,8,0.32142857142857145,0.5,12,8,5,5,0,0.875,7,8,18,0.5,0,0.6060458232616427,0.9253090503193592,0.5231316849300924,0.956988430464821,0.4281320173775563,0.8808353517642037,0.9249496940314202,0.9268865301335614,0.08333333333333333,0.25,0.0
41,0.5,1,0.5,3,0.5714285714285714,4,0.5,0.2857142857142857,3,2,5,3,0,0.5,3,6,9,0.23076923076923078,0.3333333333333333,0.4677115048213526,0.6162443612327247,0.5594686138754184,0.9012690890441674,0.3626748036276391,0.9364346903619775,0.8244039607098592,0.8571337496110418,0.6666666666666666,0.3333333333333333,0.0
42,0,0,0.1,2,0.9629629629629629,26,0.5178571428571429,0.9259259259259259,27,25,1,1,0,0.07142857142857142,28,2,29,0.25,0,0.7746310178029698,0.9043151709708483,0.3915526789675531,0.9552803778763094,0.4315689933889796,0.8075822548881351,0.85755315193999,0.9044227677500868,1.0,0.14814814814814814,0.0
43,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,0,0,0.25,1,4,4,0.0,0,0.3372183678952214,0.6108126764816544,0.4622403812286107,0.9083682701843883,0.7652284099042929,0.8585089795977864,0.8577818593180786,0.8199271842113297,0,0,0.0
44,0,0,1.0,2,0.0,0,0.75,0,2,0,0,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,1.0,1,0,0,1.0,0,0,0,1,4,0,0.5,2,1,2,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0.09090909090909091,1,1.0,14,0.5333333333333333,0.7857142857142857,12,11,3,2,0,0.13333333333333333,2,15,16,0.2222222222222222,0,0.8658682405067036,0.8989255116589228,0.4141278832059796,0.8840988970905284,0.28880127760279467,0.9211378279619671,0.9330535943991998,0.9024745713407187,0.5416666666666666,0,0.0
47,0,0,1.0,2,0.0,0,0.75,0,1,0,1,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
48,0,0,0,0,0,0,1.0,0,0,0,0,2,0,1.0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
49,0,0,0.5,1,1.0,1,0.75,0,1,0,1,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
50,0,0,0.375,3,0.6,6,0.5,0.5,5,5,6,0,0,0.375,8,3,12,0.0,0,0.44683105974165177,0.8503712709727633,0.7542949876091212,0.703569640261185,0.3102549640905814,0.9421277310891203,0.9044962907827216,0.8578147864374875,0,0,0.0
51,0,0,1.0,1,0,0,1.0,0,1,0,0,0,0,0.5,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,0,0.3,6,0.6785714285714286,19,0.20408163265306123,0.6428571428571429,24,18,5,0,0,0.3333333333333333,7,21,30,0.0,0,0.7354153379334101,0.9355223798474114,0.32994789924424783,0.9241305193591052,0.4708614101616463,0.9633741255067533,0.9272173853888998,0.9434688140551508,0,0,0.0
53,0,0,0.25,3,0.7333333333333333,11,0.425,0.6,11,9,5,0,0,0.625,5,8,17,0.0,0.3333333333333333,0.6393689080299207,0.9649603043108091,0.8122394025501782,0.9336730623686872,0.3143711509691267,0.948057545550955,0.9538908212209887,0.9504900852279398,0,0,0.0
54,0,0,0.16666666666666666,1,1.0,7,1.0,1.0,8,7,0,0,0,0.1111111111111111,9,1,9,0.0,0,0.5853791643424457,0.9203777600277171,0.5250610149796705,0.9378868542958408,0.4346645470203824,0.8248767127564057,0.8559799261385143,0.9035495930771977,0,0,0.0
55,0,0,0.25,2,0.7777777777777778,7,0.55,0.3333333333333333,4,3,6,0,0,0.8,4,5,11,0.0,0,0.5987380849682008,0.8601306903322021,0.8477745793451099,0.9222062577643361,0.659716119938152,0.8809536716674145,0.736541300018163,0.8905974852362165,0,0,0.0
56,0,0,0.5,1,1.0,1,1.0,0,1,0,1,1,0,0.3333333333333333,3,1,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
57,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,1,0,0.3333333333333333,3,1,3,0.16666666666666666,0,0.3969319959057717,0.5,0.7126262050337162,0.5,0.8302886990827847,0.5,0.8617271205267711,0.5,1.0,0,0.0
58,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,0,0,0.2,5,1,5,0.0,0,0.37371662588498417,0.8469217451390351,0.5724455570455659,0.8067575075770592,0.2927259474479209,0.7471734613635885,0.8125083959843872,0.8034150325331785,0,0,0.0
59,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,1,0,0.3333333333333333,1,3,3,0.16666666666666666,0,0.5724642154766096,0.5,0.7976438766708714,0.5,0.7878124071952659,0.5,0.738678158850087,0.5,1.0,0,0.0
60,0,0,0.0625,1,1.0,22,1.0,0.9545454545454546,22,21,1,2,0,0.041666666666666664,24,1,24,0.4,0,0.46254192117570553,0.9183832524987353,0.30815775543363394,0.9289052674368466,0.8032089466885761,0.9538993434745867,0.8947780855283883,0.9354407818279147,0.5454545454545454,0.09090909090909091,0.0
61,0,0,0.3333333333333333,1,1.0,2,1.0,0,0,0,3,0,0,1.0,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
62,0,0,0.16666666666666666,3,0.84,21,0.20454545454545456,0.24,9,6,17,7,0,0.9166666666666666,11,12,27,0.2,0,0.3064076975139634,0.9172788438155616,0.4821356554427657,0.8369138243609928,0.4510523282174077,0.6881006664272357,0.6825929293216406,0.8335332097261627,0.1111111111111111,0.1111111111111111,0.0
63,0,0,1.0,1,0,0,1.0,0,0,0,1,1,0,0.5,2,1,2,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0
64,0,0,1.0,2,0.0,0,0.75,0,1,0,1,1,0,1.0,2,2,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,1.0,1,0,0,1.0,0,1,0,0,1,0,0.5,2,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
66,0,0,0.13333333333333333,2,0.9,18,0.5238095238095238,0.65,15,13,6,1,0,0.09523809523809523,2,21,22,0.07142857142857142,0,0.2307350249444041,0.9328973767681876,0.9174166956282604,0.944340723137594,0.6648282259031965,0.8550044860724763,0.9399080982402195,0.9177809272034653,1.0,0,0.0
67,0,0,0.5,2,0.75,3,0.75,0,0,0,5,8,0,0.5,4,2,6,0.5714285714285714,0.5,0,0,0,0,0,0,0,0,0,0,0
68,0,0,0.5,2,0.75,3,0.5,0.25,3,1,2,3,0,0.75,4,3,6,0.5,0.4,0.8654511157295399,0.9741666913877598,0.3942765779042586,0.6336244472833865,0.25614481175256226,0.8297324400732135,0.8876689626446472,0.8721922276206466,0.3333333333333333,0.3333333333333333,0.0
69,0.5,1,0.42857142857142855,3,0.625,5,0.4166666666666667,0.625,8,5,1,0,0,0.375,3,8,10,0.0,1.0,0.42734004187977825,0.9158683761188687,0.6322094438391334,0.785123780699074,0.8009861558490894,0.8829082823559218,0.9194355921118031,0.8700247626827099,0,0,0.0
70,0,0,0.043478260869565216,1,1.0,32,0.14912280701754385,0.90625,30,29,3,0,0,0.631578947368421,12,19,34,0.0,0.25806451612903225,0.6737328750995742,0.8958591058643892,0.6438474381612689,0.8996967997719312,0.4693581425173937,0.8963407695629085,0.8844518192985772,0.897311549182378,0,0,0.0
71,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,11,10,2,3,0,0.07142857142857142,1,14,14,0.42857142857142855,0,0.5642073512505943,0.8246992070800127,0.7009727613059397,0.9300791621677139,0.5912633107352192,0.8881439112615331,0.82322913327412,0.8878979656330084,0.09090909090909091,0.8181818181818182,0.0
72,0,0,0.5,2,0.5,2,0.5,0.5,4,2,1,2,0,0.75,4,3,6,0.5,0,0.6468495428692282,0.8334522846295709,0.9087268295092787,0.8845694362119052,0.6296304970515745,0.9569470875793201,0.8327779836557322,0.9045942993500822,0.625,0.25,0.0
73,0,0,0.25,1,1.0,4,1.0,0.5,2,2,3,3,0,0.16666666666666666,1,6,6,0.3,0,0.6238922309794926,0.9772700079526804,0.7059408377334342,0.9498169338476891,0.3366085667274676,0.9142043381593105,0.941893516358144,0.9535840753824164,0.5,1.0,0.07402916813269746
74,0,0,0.16666666666666666,1,1.0,7,0.6428571428571429,0.7142857142857143,5,5,3,1,0,0.2857142857142857,2,7,9,0.1,0,0.5064289945824644,0.7868205018208723,0.7152853936238989,0.8898143278594314,0.8297229909980512,0.7376841404849971,0.8772841215196934,0.8140018613123681,1.0,0,0.0
75,0.3333333333333333,1,0.6666666666666666,6,0.36363636363636365,4,0.48148148148148145,0.36363636363636365,10,4,2,1,0,0.3333333333333333,3,9,13,0.5,0.5,0.7524432287937187,0.8920916193027503,0.5542597735877107,0.9264579943523125,0.40392753656374386,0.8770195930128439,0.8452462418226916,0.900557477786591,1.0,0.1,0.0
76,0.5,1,0.6666666666666666,4,0.3333333333333333,2,0.5333333333333333,0.3333333333333333,4,2,3,0,0,0.6,5,3,8,0.0,0.6666666666666666,0.7286013488559246,0.7162720175456107,0.42441012463826383,0.9335178205810323,0.11824644703288172,0.5648218995594942,0.9419435017153489,0.7818150456920817,0,0,0.0
77,0,0,0.25,1,1.0,4,1.0,1.0,5,4,0,1,0,0.16666666666666666,1,6,6,0.3333333333333333,0,0.21070158900199987,0.857025258168701,0.4333856088027743,0.8402567747804397,0.506851285916543,0.7362002445027475,0.8358391719502444,0.8164407785376433,1.0,0.4,0.0
78,0,0,0.09523809523809523,2,0.9310344827586207,27,0.1987179487179487,0.5517241379310345,18,16,12,1,0,0.23076923076923078,6,26,31,0.038461538461538464,0,0.7529174320314176,0.9591019305566699,0.716356299623001,0.9452816673277444,0.30847888714073735,0.8358903023856272,0.9236776671699057,0.9271730161026598,1.0,0.16666666666666666,0.0
79,0,0,0.6666666666666666,4,0.2857142857142857,2,0.45,0,0,0,8,4,0,0.8,4,5,9,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0
80,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,1,0,0.3333333333333333,1,3,3,0.16666666666666666,0,0.5165678645583325,0.5,0.2753497745578316,0.5,0.2802723656533049,0.5,0.7550425757744351,0.5,1.0,0,0.0
81,0,0,1.0,1,0,0,1.0,0,1,0,0,1,0,0.5,2,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
82,0,0,0.3333333333333333,3,0.6363636363636364,7,0.2708333333333333,0.45454545454545453,5,5,7,2,0,0.75,8,6,13,0.1111111111111111,0,0.3824955666273985,0.6729732246454718,0.24351054785015727,0.7728028332306615,0.691162526144634,0.7607666593108174,0.8875544581751846,0.7377394372825024,0.6000000000000001,0.2,0.0
83,0,0,0.16666666666666666,2,0.8666666666666667,13,0.2361111111111111,0.7333333333333333,13,11,3,4,0,0.8888888888888888,9,8,17,0.5,0,0.7405465625949629,0.959816615769033,0.18060920049382184,0.9606221757204424,0.46130124856287313,0.9551813644357912,0.886538862743618,0.9586048308461419,0.11538461538461539,0.07692307692307693,0.0
84,0.2857142857142857,2,0.5,8,0.42857142857142855,9,0.4791666666666667,0.3333333333333333,11,7,11,3,0,0.75,8,6,23,0.13636363636363635,0.5555555555555556,0.2946764277544345,0.9593185594393387,0.5545569488603019,0.9120918326163752,0.4641745256783783,0.8404644734586529,0.7963811030421255,0.9158456892168774,0.09090909090909091,0,0.0
85,0,0,0.14285714285714285,1,1.0,8,0.35714285714285715,0.625,6,5,3,2,0,0.5714285714285714,4,7,10,0.2222222222222222,0,0.7874581474117257,0.898673816128397,0.5528932067437966,0.9208331818538086,0.6651358169448455,0.8987148926239468,0.8958455942333634,0.9066252138063459,0.6666666666666666,0,0.0
86,0,0,0.3333333333333333,2,0.6666666666666666,4,0.5,0.3333333333333333,4,2,3,1,0,1.0,4,4,8,0.125,0.5,0.4623924306670576,0.8123602069449503,0.47123868053560986,0.8331036976764263,0.15555471014371647,0.9423606877686604,0.851024720383637,0.8760772777504671,1.0,0.25,0.0
87,0,0,0.125,1,1.0,9,0.36666666666666664,0.5555555555555556,5,5,5,1,0,0.8333333333333334,5,6,11,0.07142857142857142,0.2222222222222222,0.6461124809349506,0.8747798881886211,0.7809177849111939,0.8946295612438914,0.47454205064795296,0.9020051177608984,0.8326730511266651,0.8909851762620314,1.0,0.2,0.0
88,0,0,1.0,1,0,0,1.0,0,0,0,1,0,0,0.5,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
89,0,0,0.15384615384615385,2,0.8823529411764706,15,0.296875,0.8823529411764706,17,15,1,1,0,0.25,16,4,19,0.25,0,0.4176206706271265,0.8723829604568768,0.21656980787410768,0.9170557242998041,0.7684907107621519,0.7830626037055534,0.938949729656817,0.8664118972908732,1.0,0.23529411764705882,0.0
90,0,0,0.5,4,0.3333333333333333,3,0.44,0.2222222222222222,5,2,5,0,0,1.0,5,5,11,0.0,0.3333333333333333,0.21980170706760851,0.879825854361023,0.9161782953920674,0.9649191703111115,0.9712600058012029,0.9435042792676822,0.9683231698321816,0.9374307652039019,0,0,0.0
91,0,0,0.5,1,1.0,1,0.75,0,0,0,2,1,0,1.0,2,2,3,0.125,0,0,0,0,0,0,0,0,0,0,0,0
92,0,0,1.0,2,0.0,0,0.75,0,2,0,0,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
93,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.4411010924741327,0.6066435587182831,0.5314433255050194,0.9629784985517634,0.6380577017916396,0.5697953902178481,0.8301864126375003,0.7898892458388976,0,0,0.0
94,0,0,0.2222222222222222,2,0.8181818181818182,9,0.8666666666666667,0.45454545454545453,5,5,7,2,0,0.6,3,5,13,0.1111111111111111,0.2,0.47510975325167115,0.8889322467479104,0.6322789864451578,0.7202157369419386,0.48293624198909,0.8811391580142164,0.8401146107489003,0.8424040006938175,0.6,0.2,0.0
95,0,0,0.5,1,1.0,1,0.75,0,0,0,2,6,0,1.0,2,2,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0
96,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,1,0,0.3333333333333333,3,1,3,0.3333333333333333,0,0.5145249483849117,0.6386745773869269,0.3869819326228858,0.8106087674414061,0.8101180461541917,0.6546875881922388,0.8702195859610712,0.7084287528318239,1.0,0,0.0
97,0,0,0.3333333333333333,1,1.0,2,1.0,0,0,0,3,0,0,0.25,4,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0
98,0,0,0.5,2,0.6666666666666666,2,0.625,0.6666666666666666,4,2,0,2,0,0.5,4,2,5,1.0,0,0.3554831323712568,0.7511594218239249,0.4271227157699776,0.5638969098373425,0.6220726606730981,0.6555277156756509,0.7532992449762663,0.661146682100607,0.625,0.5,0.0
99,0,0,1.0,2,0.0,0,0.75,0,1,0,1,1,0,1.0,2,2,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0
100,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,0,0,0.3333333333333333,3,1,3,0.0,0,0.6011079380965351,0.5,0.1,0.5,0.3849636543530282,0.5,0.8861682438180271,0.5,0,0,0.0
101,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,1,0,0.2,1,5,5,0.3333333333333333,0,0.5911278073227292,0.7239767242928885,0.9480418592133384,0.5287081191028399,0.35641073041241506,0.6734914855269372,0.9192715869457633,0.6459042912014812,1.0,0.5,0.0
102,0,0,0.3333333333333333,2,0.8333333333333334,5,0.8,0.5,5,3,2,2,0,0.4,5,2,8,0.3333333333333333,0,0.5199545723138402,0.925069706837413,0.5772634127766338,0.9326334199767721,0.6284827986915239,0.864632435895182,0.847004684138918,0.9114789593507431,0.6000000000000001,0.2,0.0
103,0,0,0.09523809523809523,2,0.9310344827586207,27,0.1987179487179487,0.5517241379310345,18,16,12,1,0,0.23076923076923078,6,26,31,0.038461538461538464,0,0.7529174320314176,0.9591019305566699,0.716356299623001,0.9452816673277444,0.30847888714073735,0.8358903023856272,0.9236776671699057,0.9271730161026598,1.0,0.16666666666666666,0.0
104,0,0,1.0,1,0,0,1.0,0,1,0,0,0,0,0.5,2,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0.3,6,0.6785714285714286,19,0.20408163265306123,0.6428571428571429,24,18,5,0,0,0.3333333333333333,7,21,30,0.0,0,0.7354153379334101,0.9355223798474114,0.32994789924424783,0.9241305193591052,0.4708614101616463,0.9633741255067533,0.9272173853888998,0.9434688140551508,0,0,0.0
